# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-06 03:08:46 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06043500 Gallatin River near Gallatin Gateway, MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06043500
#            TS   parameter     statistic     Description
#         80830       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	80830_00060_00003	80830_00060_00003_cd
USGS	06043500	2018-09-27	462	A
USGS	06043500	2018-09-28	458	A
USGS	06043500	2018-09-29	456	A
USGS	06043500	2018-09-30	470	A
USGS	06043500	2018-10-01	512	A
USGS	06043500	2018-10-02	482	A
USGS	06043500	2018-10-03	471	A
USGS	06043500	2018-10-04	481	A
USGS	06043500	2018-10-05	586	A
USGS	06043500	2018-10-06	519	A
USGS	06043500	2018-10-07	515	A
USGS	06043500	2018-10-08	497	A
USGS	06043500	2018-10-09	487	A
USGS	06043500	2018-10-10	487	A
USGS	06043500	2018-10-11	480	A
USGS	06043500	2018-10-12	458	A
USGS	06043500	2018-10-13	485	A
USGS	06043500	2018-10-14	447	A
USGS	06043500	2018-10-15	424	A
USGS	06043500	2018-10-16	468	A
USGS	06043500	2018-10-17	466	A
USGS	06043500	2018-10-18	463	A
USGS	06043500	2018-10-19	458	A
USGS	06043500	2018-10-20	455	A
USGS	06043500	2018-10-21	461	A
USGS	06043500	2018-10-22	459	A
USGS	06043500	2018-10-23	457	A
USGS	06043500	2018-10-24	463	A
USGS	06043500	2018-10-25	461	A
USGS	06043500	2018-10-26	456	A
USGS	06043500	2018-10-27	504	A
USGS	06043500	2018-10-28	511	A
USGS	06043500	2018-10-29	509	A
USGS	06043500	2018-10-30	483	A
USGS	06043500	2018-10-31	451	A
USGS	06043500	2018-11-01	467	A
USGS	06043500	2018-11-02	496	A
USGS	06043500	2018-11-03	494	A
USGS	06043500	2018-11-04	480	A
USGS	06043500	2018-11-05	475	A
USGS	06043500	2018-11-06	465	A
USGS	06043500	2018-11-07	443	A
USGS	06043500	2018-11-08	428	A
USGS	06043500	2018-11-09	369	A
USGS	06043500	2018-11-10	446	A
USGS	06043500	2018-11-11	414	A
USGS	06043500	2018-11-12	365	A
USGS	06043500	2018-11-13	364	A
USGS	06043500	2018-11-14	399	A
USGS	06043500	2018-11-15	413	A
USGS	06043500	2018-11-16	429	A
USGS	06043500	2018-11-17	408	A
USGS	06043500	2018-11-18	362	A
USGS	06043500	2018-11-19	413	A
USGS	06043500	2018-11-20	396	A
USGS	06043500	2018-11-21	388	A
USGS	06043500	2018-11-22	404	A
USGS	06043500	2018-11-23	413	A
USGS	06043500	2018-11-24	418	A
USGS	06043500	2018-11-25	392	A
USGS	06043500	2018-11-26	371	A
USGS	06043500	2018-11-27	406	A
USGS	06043500	2018-11-28	407	A
USGS	06043500	2018-11-29	397	A
USGS	06043500	2018-11-30	375	A
USGS	06043500	2018-12-01	398	A
USGS	06043500	2018-12-02	343	A
USGS	06043500	2018-12-03	321	A
USGS	06043500	2018-12-04	346	A
USGS	06043500	2018-12-05	314	A
USGS	06043500	2018-12-06	276	A
USGS	06043500	2018-12-07	268	A
USGS	06043500	2018-12-08	316	A
USGS	06043500	2018-12-09	292	A
USGS	06043500	2018-12-10	323	A
USGS	06043500	2018-12-11	357	A
USGS	06043500	2018-12-12	360	A
USGS	06043500	2018-12-13	310	A
USGS	06043500	2018-12-14	299	A
USGS	06043500	2018-12-15	334	A
USGS	06043500	2018-12-16	325	A
USGS	06043500	2018-12-17	334	A:e
USGS	06043500	2018-12-18	379	A:e
USGS	06043500	2018-12-19	390	A:e
USGS	06043500	2018-12-20	348	A
USGS	06043500	2018-12-21	364	A
USGS	06043500	2018-12-22	342	A
USGS	06043500	2018-12-23	308	A
USGS	06043500	2018-12-24	333	A
USGS	06043500	2018-12-25	332	A
USGS	06043500	2018-12-26	343	A
USGS	06043500	2018-12-27	313	A
USGS	06043500	2018-12-28	316	A
USGS	06043500	2018-12-29	292	A
USGS	06043500	2018-12-30	297	A
USGS	06043500	2018-12-31	271	A
USGS	06043500	2019-01-01	231	A
USGS	06043500	2019-01-02	273	A
USGS	06043500	2019-01-03	284	A
USGS	06043500	2019-01-04	318	A
USGS	06043500	2019-01-05	330	A
USGS	06043500	2019-01-06	314	A
USGS	06043500	2019-01-07	311	A
USGS	06043500	2019-01-08	286	A
USGS	06043500	2019-01-09	294	A
USGS	06043500	2019-01-10	311	A
USGS	06043500	2019-01-11	310	A
USGS	06043500	2019-01-12	295	A
USGS	06043500	2019-01-13	276	A
USGS	06043500	2019-01-14	286	A
USGS	06043500	2019-01-15	295	A
USGS	06043500	2019-01-16	313	A
USGS	06043500	2019-01-17	335	A
USGS	06043500	2019-01-18	341	A
USGS	06043500	2019-01-19	335	A
USGS	06043500	2019-01-20	336	A
USGS	06043500	2019-01-21	346	A
USGS	06043500	2019-01-22	333	A
USGS	06043500	2019-01-23	324	A
USGS	06043500	2019-01-24	318	A
USGS	06043500	2019-01-25	318	A
USGS	06043500	2019-01-26	319	A
USGS	06043500	2019-01-27	324	A
USGS	06043500	2019-01-28	326	A
USGS	06043500	2019-01-29	287	A
USGS	06043500	2019-01-30	288	A
USGS	06043500	2019-01-31	311	A
USGS	06043500	2019-02-01	317	A
USGS	06043500	2019-02-02	334	A
USGS	06043500	2019-02-03	343	A
USGS	06043500	2019-02-04	314	A
USGS	06043500	2019-02-05	320	A
USGS	06043500	2019-02-06	323	A
USGS	06043500	2019-02-07	311	A
USGS	06043500	2019-02-08	316	A
USGS	06043500	2019-02-09	311	A
USGS	06043500	2019-02-10	319	A
USGS	06043500	2019-02-11	338	A
USGS	06043500	2019-02-12	332	A
USGS	06043500	2019-02-13	336	A
USGS	06043500	2019-02-14	319	A
USGS	06043500	2019-02-15	322	A
USGS	06043500	2019-02-16	316	A
USGS	06043500	2019-02-17	303	A
USGS	06043500	2019-02-18	285	A
USGS	06043500	2019-02-19	290	A
USGS	06043500	2019-02-20	313	A
USGS	06043500	2019-02-21	306	A
USGS	06043500	2019-02-22	301	A
USGS	06043500	2019-02-23	312	A
USGS	06043500	2019-02-24	320	A
USGS	06043500	2019-02-25	327	A
USGS	06043500	2019-02-26	332	A
USGS	06043500	2019-02-27	336	A
USGS	06043500	2019-02-28	344	A
USGS	06043500	2019-03-01	351	A
USGS	06043500	2019-03-02	332	A
USGS	06043500	2019-03-03	320	A
USGS	06043500	2019-03-04	320	A
USGS	06043500	2019-03-05	334	A
USGS	06043500	2019-03-06	338	A
USGS	06043500	2019-03-07	339	A
USGS	06043500	2019-03-08	334	A
USGS	06043500	2019-03-09	321	A
USGS	06043500	2019-03-10	306	A
USGS	06043500	2019-03-11	305	A
USGS	06043500	2019-03-12	312	A
USGS	06043500	2019-03-13	322	A
USGS	06043500	2019-03-14	324	A
USGS	06043500	2019-03-15	324	A
USGS	06043500	2019-03-16	322	A
USGS	06043500	2019-03-17	326	A
USGS	06043500	2019-03-18	332	A
USGS	06043500	2019-03-19	338	A
USGS	06043500	2019-03-20	346	A
USGS	06043500	2019-03-21	363	A
USGS	06043500	2019-03-22	374	A
USGS	06043500	2019-03-23	379	A
USGS	06043500	2019-03-24	385	A
USGS	06043500	2019-03-25	386	A
USGS	06043500	2019-03-26	388	A
USGS	06043500	2019-03-27	392	A
USGS	06043500	2019-03-28	390	A
USGS	06043500	2019-03-29	380	A
USGS	06043500	2019-03-30	361	A
USGS	06043500	2019-03-31	374	A
USGS	06043500	2019-04-01	390	A
USGS	06043500	2019-04-02	390	A
USGS	06043500	2019-04-03	400	A
USGS	06043500	2019-04-04	420	A
USGS	06043500	2019-04-05	448	A
USGS	06043500	2019-04-06	484	A
USGS	06043500	2019-04-07	480	A
USGS	06043500	2019-04-08	598	A
USGS	06043500	2019-04-09	807	A
USGS	06043500	2019-04-10	742	A
USGS	06043500	2019-04-11	609	A
USGS	06043500	2019-04-12	548	A
USGS	06043500	2019-04-13	509	A
USGS	06043500	2019-04-14	511	A
USGS	06043500	2019-04-15	505	A
USGS	06043500	2019-04-16	489	A
USGS	06043500	2019-04-17	482	A
USGS	06043500	2019-04-18	483	A
USGS	06043500	2019-04-19	596	A
USGS	06043500	2019-04-20	866	A
USGS	06043500	2019-04-21	1190	A
USGS	06043500	2019-04-22	1000	A
USGS	06043500	2019-04-23	1040	A
USGS	06043500	2019-04-24	1140	A
USGS	06043500	2019-04-25	1140	A
USGS	06043500	2019-04-26	1200	A
USGS	06043500	2019-04-27	1200	A
USGS	06043500	2019-04-28	1110	A
USGS	06043500	2019-04-29	965	A
USGS	06043500	2019-04-30	931	A
USGS	06043500	2019-05-01	842	A
USGS	06043500	2019-05-02	817	A
USGS	06043500	2019-05-03	765	A
USGS	06043500	2019-05-04	792	A
USGS	06043500	2019-05-05	831	A
USGS	06043500	2019-05-06	926	A
USGS	06043500	2019-05-07	1090	A
USGS	06043500	2019-05-08	1120	A
USGS	06043500	2019-05-09	1090	A
USGS	06043500	2019-05-10	1050	A
USGS	06043500	2019-05-11	1080	A
USGS	06043500	2019-05-12	1330	A
USGS	06043500	2019-05-13	1750	A
USGS	06043500	2019-05-14	2100	A
USGS	06043500	2019-05-15	2520	A
USGS	06043500	2019-05-16	2950	A
USGS	06043500	2019-05-17	3250	A
USGS	06043500	2019-05-18	2780	A
USGS	06043500	2019-05-19	2310	A
USGS	06043500	2019-05-20	2060	A
USGS	06043500	2019-05-21	1860	A
USGS	06043500	2019-05-22	1710	A
USGS	06043500	2019-05-23	1560	A
USGS	06043500	2019-05-24	1480	A
USGS	06043500	2019-05-25	1440	A
USGS	06043500	2019-05-26	1480	A
USGS	06043500	2019-05-27	1630	A
USGS	06043500	2019-05-28	1780	A
USGS	06043500	2019-05-29	2010	A
USGS	06043500	2019-05-30	2240	A
USGS	06043500	2019-05-31	2550	A
USGS	06043500	2019-06-01	2640	A
USGS	06043500	2019-06-02	2960	A
USGS	06043500	2019-06-03	3410	A
USGS	06043500	2019-06-04	3980	A
USGS	06043500	2019-06-05	4390	A
USGS	06043500	2019-06-06	4660	A
USGS	06043500	2019-06-07	5130	A
USGS	06043500	2019-06-08	4100	A
USGS	06043500	2019-06-09	3210	A
USGS	06043500	2019-06-10	2770	A
USGS	06043500	2019-06-11	2610	A
USGS	06043500	2019-06-12	2860	A
USGS	06043500	2019-06-13	3690	A
USGS	06043500	2019-06-14	3760	A
USGS	06043500	2019-06-15	3750	A
USGS	06043500	2019-06-16	3740	A
USGS	06043500	2019-06-17	3590	A
USGS	06043500	2019-06-18	3400	A
USGS	06043500	2019-06-19	3280	A
USGS	06043500	2019-06-20	3090	A
USGS	06043500	2019-06-21	2650	A
USGS	06043500	2019-06-22	2330	A
USGS	06043500	2019-06-23	2110	A
USGS	06043500	2019-06-24	2000	A
USGS	06043500	2019-06-25	1960	A
USGS	06043500	2019-06-26	1970	A
USGS	06043500	2019-06-27	2050	A
USGS	06043500	2019-06-28	2240	A
USGS	06043500	2019-06-29	2230	A
USGS	06043500	2019-06-30	2170	A
USGS	06043500	2019-07-01	2160	A
USGS	06043500	2019-07-02	2160	A
USGS	06043500	2019-07-03	2140	A
USGS	06043500	2019-07-04	2120	A
USGS	06043500	2019-07-05	1940	A
USGS	06043500	2019-07-06	1820	A
USGS	06043500	2019-07-07	1780	A
USGS	06043500	2019-07-08	1740	A
USGS	06043500	2019-07-09	1620	A
USGS	06043500	2019-07-10	1520	A
USGS	06043500	2019-07-11	1510	A
USGS	06043500	2019-07-12	1550	A
USGS	06043500	2019-07-13	1590	A
USGS	06043500	2019-07-14	1630	A
USGS	06043500	2019-07-15	1530	A
USGS	06043500	2019-07-16	1480	A
USGS	06043500	2019-07-17	1460	A
USGS	06043500	2019-07-18	1320	A
USGS	06043500	2019-07-19	1250	A
USGS	06043500	2019-07-20	1180	A
USGS	06043500	2019-07-21	1120	A
USGS	06043500	2019-07-22	1100	A
USGS	06043500	2019-07-23	1100	A
USGS	06043500	2019-07-24	1060	A
USGS	06043500	2019-07-25	1050	A
USGS	06043500	2019-07-26	977	A
USGS	06043500	2019-07-27	945	A
USGS	06043500	2019-07-28	951	A
USGS	06043500	2019-07-29	909	A
USGS	06043500	2019-07-30	884	A
USGS	06043500	2019-07-31	890	A
USGS	06043500	2019-08-01	936	A
USGS	06043500	2019-08-02	944	A
USGS	06043500	2019-08-03	866	A
USGS	06043500	2019-08-04	826	A
USGS	06043500	2019-08-05	822	A
USGS	06043500	2019-08-06	797	A
USGS	06043500	2019-08-07	773	A
USGS	06043500	2019-08-08	756	A
USGS	06043500	2019-08-09	778	A
USGS	06043500	2019-08-10	777	A
USGS	06043500	2019-08-11	732	A
USGS	06043500	2019-08-12	706	A
USGS	06043500	2019-08-13	686	A
USGS	06043500	2019-08-14	670	A
USGS	06043500	2019-08-15	656	A
USGS	06043500	2019-08-16	652	A
USGS	06043500	2019-08-17	642	A
USGS	06043500	2019-08-18	631	A
USGS	06043500	2019-08-19	613	A
USGS	06043500	2019-08-20	597	A
USGS	06043500	2019-08-21	590	A
USGS	06043500	2019-08-22	588	A
USGS	06043500	2019-08-23	618	A
USGS	06043500	2019-08-24	590	A
USGS	06043500	2019-08-25	570	A
USGS	06043500	2019-08-26	556	A
USGS	06043500	2019-08-27	549	A
USGS	06043500	2019-08-28	537	A
USGS	06043500	2019-08-29	527	A
USGS	06043500	2019-08-30	526	A
USGS	06043500	2019-08-31	519	A
USGS	06043500	2019-09-01	511	A
USGS	06043500	2019-09-02	499	A
USGS	06043500	2019-09-03	490	A
USGS	06043500	2019-09-04	485	A
USGS	06043500	2019-09-05	477	A
USGS	06043500	2019-09-06	499	A
USGS	06043500	2019-09-07	573	A
USGS	06043500	2019-09-08	524	A
USGS	06043500	2019-09-09	592	A
USGS	06043500	2019-09-10	607	A
USGS	06043500	2019-09-11	616	A
USGS	06043500	2019-09-12	583	A
USGS	06043500	2019-09-13	537	A
USGS	06043500	2019-09-14	515	A
USGS	06043500	2019-09-15	499	A
USGS	06043500	2019-09-16	490	A
USGS	06043500	2019-09-17	520	A
USGS	06043500	2019-09-18	507	A
USGS	06043500	2019-09-19	495	A
USGS	06043500	2019-09-20	537	A
USGS	06043500	2019-09-21	632	A
USGS	06043500	2019-09-22	604	A
USGS	06043500	2019-09-23	581	A
USGS	06043500	2019-09-24	560	A
USGS	06043500	2019-09-25	537	A
USGS	06043500	2019-09-26	524	A
USGS	06043500	2019-09-27	559	A
USGS	06043500	2019-09-28	549	A
USGS	06043500	2019-09-29	556	A
USGS	06043500	2019-09-30	540	A
USGS	06043500	2019-10-01	534	A
USGS	06043500	2019-10-02	529	A
USGS	06043500	2019-10-03	516	A
USGS	06043500	2019-10-04	537	A
USGS	06043500	2019-10-05	543	A
USGS	06043500	2019-10-06	522	A
USGS	06043500	2019-10-07	520	A
USGS	06043500	2019-10-08	521	A
USGS	06043500	2019-10-09	520	A
USGS	06043500	2019-10-10	448	A
USGS	06043500	2019-10-11	445	A
USGS	06043500	2019-10-12	495	A
USGS	06043500	2019-10-13	508	A
USGS	06043500	2019-10-14	506	A
USGS	06043500	2019-10-15	487	A
USGS	06043500	2019-10-16	490	A
USGS	06043500	2019-10-17	491	A
USGS	06043500	2019-10-18	506	A
USGS	06043500	2019-10-19	480	A
USGS	06043500	2019-10-20	498	A
USGS	06043500	2019-10-21	482	A
USGS	06043500	2019-10-22	481	A
USGS	06043500	2019-10-23	485	A
USGS	06043500	2019-10-24	444	A
USGS	06043500	2019-10-25	473	A
USGS	06043500	2019-10-26	495	A
USGS	06043500	2019-10-27	422	A
USGS	06043500	2019-10-28	362	A
USGS	06043500	2019-10-29	351	A
USGS	06043500	2019-10-30	335	A
USGS	06043500	2019-10-31	382	A
USGS	06043500	2019-11-01	409	A
USGS	06043500	2019-11-02	408	A
USGS	06043500	2019-11-03	462	A
USGS	06043500	2019-11-04	468	A
USGS	06043500	2019-11-05	463	A
USGS	06043500	2019-11-06	448	A
USGS	06043500	2019-11-07	411	A
USGS	06043500	2019-11-08	419	A
USGS	06043500	2019-11-09	441	A
USGS	06043500	2019-11-10	442	A
USGS	06043500	2019-11-11	400	A
USGS	06043500	2019-11-12	409	A
USGS	06043500	2019-11-13	443	A
USGS	06043500	2019-11-14	411	A
USGS	06043500	2019-11-15	413	A
USGS	06043500	2019-11-16	424	A
USGS	06043500	2019-11-17	412	A
USGS	06043500	2019-11-18	427	A
USGS	06043500	2019-11-19	425	A
USGS	06043500	2019-11-20	423	A
USGS	06043500	2019-11-21	378	A
USGS	06043500	2019-11-22	359	A
USGS	06043500	2019-11-23	380	A
USGS	06043500	2019-11-24	406	A
USGS	06043500	2019-11-25	384	A
USGS	06043500	2019-11-26	358	A
USGS	06043500	2019-11-27	339	A
USGS	06043500	2019-11-28	364	A
USGS	06043500	2019-11-29	338	A
USGS	06043500	2019-11-30	356	A
USGS	06043500	2019-12-01	329	A
USGS	06043500	2019-12-02	371	A
USGS	06043500	2019-12-03	356	A
USGS	06043500	2019-12-04	352	A
USGS	06043500	2019-12-05	355	A
USGS	06043500	2019-12-06	360	A
USGS	06043500	2019-12-07	378	A
USGS	06043500	2019-12-08	394	A
USGS	06043500	2019-12-09	358	A
USGS	06043500	2019-12-10	330	A
USGS	06043500	2019-12-11	338	A
USGS	06043500	2019-12-12	362	A
USGS	06043500	2019-12-13	359	A
USGS	06043500	2019-12-14	347	A
USGS	06043500	2019-12-15	322	A
USGS	06043500	2019-12-16	293	A
USGS	06043500	2019-12-17	294	A
USGS	06043500	2019-12-18	280	A
USGS	06043500	2019-12-19	286	A
USGS	06043500	2019-12-20	325	A
USGS	06043500	2019-12-21	329	A
USGS	06043500	2019-12-22	338	A
USGS	06043500	2019-12-23	339	A
USGS	06043500	2019-12-24	352	A
USGS	06043500	2019-12-25	346	A
USGS	06043500	2019-12-26	332	A
USGS	06043500	2019-12-27	277	A
USGS	06043500	2019-12-28	314	A
USGS	06043500	2019-12-29	304	A
USGS	06043500	2019-12-30	285	A
USGS	06043500	2019-12-31	295	A
USGS	06043500	2020-01-01	330	A
USGS	06043500	2020-01-02	339	A
USGS	06043500	2020-01-03	337	A
USGS	06043500	2020-01-04	333	A
USGS	06043500	2020-01-05	320	A
USGS	06043500	2020-01-06	313	A
USGS	06043500	2020-01-07	318	A
USGS	06043500	2020-01-08	320	A
USGS	06043500	2020-01-09	322	A
USGS	06043500	2020-01-10	299	A
USGS	06043500	2020-01-11	294	A
USGS	06043500	2020-01-12	301	A
USGS	06043500	2020-01-13	307	A
USGS	06043500	2020-01-14	304	A
USGS	06043500	2020-01-15	291	A
USGS	06043500	2020-01-16	289	A
USGS	06043500	2020-01-17	300	A
USGS	06043500	2020-01-18	302	A
USGS	06043500	2020-01-19	299	A
USGS	06043500	2020-01-20	298	A
USGS	06043500	2020-01-21	300	A
USGS	06043500	2020-01-22	313	A
USGS	06043500	2020-01-23	307	A
USGS	06043500	2020-01-24	308	A
USGS	06043500	2020-01-25	310	A
USGS	06043500	2020-01-26	307	A
USGS	06043500	2020-01-27	311	A
USGS	06043500	2020-01-28	302	A
USGS	06043500	2020-01-29	301	A
USGS	06043500	2020-01-30	309	A
USGS	06043500	2020-01-31	296	A
USGS	06043500	2020-02-01	297	A
USGS	06043500	2020-02-02	313	A
USGS	06043500	2020-02-03	301	A
USGS	06043500	2020-02-04	253	A
USGS	06043500	2020-02-05	277	A
USGS	06043500	2020-02-06	298	A
USGS	06043500	2020-02-07	294	A
USGS	06043500	2020-02-08	308	A
USGS	06043500	2020-02-09	307	A
USGS	06043500	2020-02-10	307	A
USGS	06043500	2020-02-11	290	A
USGS	06043500	2020-02-12	292	A
USGS	06043500	2020-02-13	298	A
USGS	06043500	2020-02-14	301	A
USGS	06043500	2020-02-15	298	A
USGS	06043500	2020-02-16	296	A
USGS	06043500	2020-02-17	301	A
USGS	06043500	2020-02-18	292	A
USGS	06043500	2020-02-19	276	A
USGS	06043500	2020-02-20	272	A
USGS	06043500	2020-02-21	283	A
USGS	06043500	2020-02-22	293	A
USGS	06043500	2020-02-23	296	A
USGS	06043500	2020-02-24	299	A
USGS	06043500	2020-02-25	296	A
USGS	06043500	2020-02-26	291	A
USGS	06043500	2020-02-27	291	A
USGS	06043500	2020-02-28	294	A
USGS	06043500	2020-02-29	296	A
USGS	06043500	2020-03-01	301	A
USGS	06043500	2020-03-02	291	A
USGS	06043500	2020-03-03	290	A
USGS	06043500	2020-03-04	303	A
USGS	06043500	2020-03-05	297	A
USGS	06043500	2020-03-06	309	A
USGS	06043500	2020-03-07	357	A
USGS	06043500	2020-03-08	354	A
USGS	06043500	2020-03-09	329	A
USGS	06043500	2020-03-10	320	A
USGS	06043500	2020-03-11	317	A
USGS	06043500	2020-03-12	326	A
USGS	06043500	2020-03-13	292	A
USGS	06043500	2020-03-14	306	A
USGS	06043500	2020-03-15	287	A
USGS	06043500	2020-03-16	295	A
USGS	06043500	2020-03-17	310	A
USGS	06043500	2020-03-18	316	A
USGS	06043500	2020-03-19	310	A
USGS	06043500	2020-03-20	301	A
USGS	06043500	2020-03-21	299	A
USGS	06043500	2020-03-22	315	A
USGS	06043500	2020-03-23	311	A
USGS	06043500	2020-03-24	319	A
USGS	06043500	2020-03-25	308	A
USGS	06043500	2020-03-26	307	A
USGS	06043500	2020-03-27	289	A
USGS	06043500	2020-03-28	304	A
USGS	06043500	2020-03-29	307	A
USGS	06043500	2020-03-30	304	A
USGS	06043500	2020-03-31	317	A
USGS	06043500	2020-04-01	309	A
USGS	06043500	2020-04-02	293	A
USGS	06043500	2020-04-03	279	A
USGS	06043500	2020-04-04	305	A
USGS	06043500	2020-04-05	304	A
USGS	06043500	2020-04-06	314	A
USGS	06043500	2020-04-07	341	A
USGS	06043500	2020-04-08	362	A
USGS	06043500	2020-04-09	378	A
USGS	06043500	2020-04-10	431	A
USGS	06043500	2020-04-11	494	A
USGS	06043500	2020-04-12	420	A
USGS	06043500	2020-04-13	354	A
USGS	06043500	2020-04-14	372	A
USGS	06043500	2020-04-15	393	A
USGS	06043500	2020-04-16	352	A
USGS	06043500	2020-04-17	341	A
USGS	06043500	2020-04-18	364	A
USGS	06043500	2020-04-19	376	A
USGS	06043500	2020-04-20	393	A
USGS	06043500	2020-04-21	467	A
USGS	06043500	2020-04-22	561	A
USGS	06043500	2020-04-23	618	A
USGS	06043500	2020-04-24	594	A
USGS	06043500	2020-04-25	587	A
USGS	06043500	2020-04-26	681	A
USGS	06043500	2020-04-27	823	A
USGS	06043500	2020-04-28	794	A
USGS	06043500	2020-04-29	913	A
USGS	06043500	2020-04-30	1340	A
USGS	06043500	2020-05-01	1870	A
USGS	06043500	2020-05-02	1710	A
USGS	06043500	2020-05-03	1680	A
USGS	06043500	2020-05-04	1530	A
USGS	06043500	2020-05-05	1410	A
USGS	06043500	2020-05-06	1450	A
USGS	06043500	2020-05-07	1500	A
USGS	06043500	2020-05-08	1340	A
USGS	06043500	2020-05-09	1280	A
USGS	06043500	2020-05-10	1400	A
USGS	06043500	2020-05-11	1450	A
USGS	06043500	2020-05-12	1520	A
USGS	06043500	2020-05-13	1610	A
USGS	06043500	2020-05-14	1590	A
USGS	06043500	2020-05-15	1620	A
USGS	06043500	2020-05-16	1550	A
USGS	06043500	2020-05-17	1640	A
USGS	06043500	2020-05-18	1950	A
USGS	06043500	2020-05-19	2920	A
USGS	06043500	2020-05-20	3260	A
USGS	06043500	2020-05-21	3000	A
USGS	06043500	2020-05-22	2520	A
USGS	06043500	2020-05-23	2190	A
USGS	06043500	2020-05-24	1940	A
USGS	06043500	2020-05-25	1820	A
USGS	06043500	2020-05-26	2080	A
USGS	06043500	2020-05-27	2600	A
USGS	06043500	2020-05-28	3180	A:e
USGS	06043500	2020-05-29	3850	A:e
USGS	06043500	2020-05-30	5120	A:e
USGS	06043500	2020-05-31	6310	A
USGS	06043500	2020-06-01	6120	A
USGS	06043500	2020-06-02	5800	A
USGS	06043500	2020-06-03	5390	A
USGS	06043500	2020-06-04	4980	A
USGS	06043500	2020-06-05	4580	A
USGS	06043500	2020-06-06	4780	A
USGS	06043500	2020-06-07	4620	A
USGS	06043500	2020-06-08	3580	A
USGS	06043500	2020-06-09	2940	A
USGS	06043500	2020-06-10	2570	A
USGS	06043500	2020-06-11	2390	A
USGS	06043500	2020-06-12	2470	A
USGS	06043500	2020-06-13	2810	A
USGS	06043500	2020-06-14	2810	A
USGS	06043500	2020-06-15	2340	A
USGS	06043500	2020-06-16	2720	A
USGS	06043500	2020-06-17	2780	A
USGS	06043500	2020-06-18	2380	A
USGS	06043500	2020-06-19	2160	A
USGS	06043500	2020-06-20	2060	A
USGS	06043500	2020-06-21	2200	A
USGS	06043500	2020-06-22	2210	A
USGS	06043500	2020-06-23	2180	A
USGS	06043500	2020-06-24	2210	A
USGS	06043500	2020-06-25	2240	A
USGS	06043500	2020-06-26	2050	A
USGS	06043500	2020-06-27	2030	A
USGS	06043500	2020-06-28	2140	A
USGS	06043500	2020-06-29	2130	A
USGS	06043500	2020-06-30	1760	A
USGS	06043500	2020-07-01	1690	A
USGS	06043500	2020-07-02	1540	A
USGS	06043500	2020-07-03	1460	A
USGS	06043500	2020-07-04	1480	A
USGS	06043500	2020-07-05	1440	A
USGS	06043500	2020-07-06	1400	A
USGS	06043500	2020-07-07	1390	A
USGS	06043500	2020-07-08	1390	A
USGS	06043500	2020-07-09	1290	A
USGS	06043500	2020-07-10	1240	A
USGS	06043500	2020-07-11	1190	A
USGS	06043500	2020-07-12	1150	A
USGS	06043500	2020-07-13	1120	A
USGS	06043500	2020-07-14	1060	A
USGS	06043500	2020-07-15	1000	A
USGS	06043500	2020-07-16	964	A
USGS	06043500	2020-07-17	936	A
USGS	06043500	2020-07-18	917	A
USGS	06043500	2020-07-19	887	A
USGS	06043500	2020-07-20	857	A
USGS	06043500	2020-07-21	832	A
USGS	06043500	2020-07-22	812	A
USGS	06043500	2020-07-23	875	A
USGS	06043500	2020-07-24	919	A
USGS	06043500	2020-07-25	830	A
USGS	06043500	2020-07-26	782	A
USGS	06043500	2020-07-27	751	A
USGS	06043500	2020-07-28	740	A
USGS	06043500	2020-07-29	818	A
USGS	06043500	2020-07-30	757	A
USGS	06043500	2020-07-31	712	A
USGS	06043500	2020-08-01	695	A
USGS	06043500	2020-08-02	683	A
USGS	06043500	2020-08-03	674	A
USGS	06043500	2020-08-04	684	A
USGS	06043500	2020-08-05	646	A
USGS	06043500	2020-08-06	631	A
USGS	06043500	2020-08-07	618	A
USGS	06043500	2020-08-08	599	A
USGS	06043500	2020-08-09	587	A
USGS	06043500	2020-08-10	578	A
USGS	06043500	2020-08-11	566	A
USGS	06043500	2020-08-12	557	A
USGS	06043500	2020-08-13	558	A
USGS	06043500	2020-08-14	551	A
USGS	06043500	2020-08-15	534	A
USGS	06043500	2020-08-16	522	A
USGS	06043500	2020-08-17	512	A
USGS	06043500	2020-08-18	507	A
USGS	06043500	2020-08-19	511	A
USGS	06043500	2020-08-20	520	A
USGS	06043500	2020-08-21	532	A
USGS	06043500	2020-08-22	505	A
USGS	06043500	2020-08-23	492	A
USGS	06043500	2020-08-24	485	A
USGS	06043500	2020-08-25	480	A
